"","ID","lang","Date","Source","len","Orig_Tweet","Tweet","Likes","RTs","Hashtags","UserMentionNames","UserMentionID","Name","Place","Followers","Friends"
"174224",1013104470769750016,"en","2018-06-30 16:58:23","Twitter for Android",140,"RT @SquawkaNews: BREAKING: Javier Mascherano has confirmed his retirement from international football following #ARG's exit from the #World…","BREAKING Javier Mascherano has confirmed his retirement from international football following exit from the",0,1466,"ARG","Squawka News","SquawkaNews","l a z e e e g g ?","Hyderabad, India",115,149
"408575",1018555966076354560,"en","2018-07-15 18:00:40","Twitter Web Client",95,"RT @SpursOfficial: Captain Hugo lifts the #WorldCup? ??

#WorldCupFinal https://t.co/VhSpis25IU","Captain Hugo lifts the",0,1925,"WorldCup,WorldCupFinal","Tottenham Hotspur","SpursOfficial","AsTro (????????????)","Tatooine. Winterfell. Mars.",506,900
"172432",1013105035683565568,"en","2018-06-30 17:00:37","Twitter for iPhone",140,"RT @OptaJean: 10 - Paul Pogba ?? has made 10 recoveries v Argentina today, twice more than any other France player. Rebellion. #FRAARG #Wor…","Paul Pogba has made recoveries Argentina today twice more than any other France player Rebellion",0,378,"FRAARG","OptaJean","OptaJean","Chadi","Lebanon/Canada",125,346
"425480",1018554787753754624,"en","2018-07-15 17:55:59","Twitter Web Client",140,"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…","Dear France Congratulations on winning the of your team is African cut out the racism and xenophobi",0,36677,"WorldCup","Khaled Beydoun","KhaledBeydoun","Ngeno Kilach Leo","NAIROBI",81,353
"59838",1013528508834906112,"en","2018-07-01 21:03:21","Twitter for Android",140,"RT @SuperSportTV: WE'RE HEADED TO PENALTIES!

#CRO 1-1 #DEN
Modric had a late penalty saved by Schmeichel which means this match will be se…","WE are HEADED TO PENALTIES Modric had late penalty saved by Schmeichel which means this match will be se",0,46,"CRO,DEN","SuperSport ???","SuperSportTV","Amponsah","Accra-Ghana",203,126
"435776",1018554122872807424,"en","2018-07-15 17:53:21","Twitter for iPhone",81,"RT @FIFAWorldCup: So, um, who else is missing the #WorldCup already? ??

????????","So um who else is missing the already",0,8793,"WorldCup","FIFA World Cup","FIFAWorldCup","Berner Ruiz","Guatemala, Guatemala",155,122
"276970",1016788744169512960,"en","2018-07-10 20:58:22","Twitter for Android",115,"RT @FIFAWorldCup: #FRA WIN! 

@FrenchTeam are in the #WorldCupFinal! 

#FRABEL // #WorldCup https://t.co/yPDKMKPpdt","WIN are in the",0,8194,"FRA,WorldCupFinal,FRABEL,WorldCup","FIFA World Cup ?,French Team","FIFAWorldCup,FrenchTeam","El Pistolero","Extraño a mi Badalona",123,134
"451638",1018553135399391232,"en","2018-07-15 17:49:25","Twitter for iPhone",81,"RT @FIFAWorldCup: So, um, who else is missing the #WorldCup already? ??

????????","So um who else is missing the already",0,9232,"WorldCup","FIFA World Cup","FIFAWorldCup","Jabra Caan","Windsor, Ontario",2274,662
"418051",1018555280563597312,"en","2018-07-15 17:57:57","Twitter for iPhone",140,"RT @Atharsiddique0: #WorldCupFinal
Sir how many umbrellas should we bring?

Putin: Just one. They didn't let us win. Let them soak! #FRACRO…","Sir how many umbrellas should we bring Putin Just one They did not let us win Let them soak",0,30,"WorldCupFinal,FRACRO","Atharsiddique_081","Atharsiddique0","Lina","Jeddah, Kingdom of Saudi Arabia",275,324
"483310",1018551337976516608,"en","2018-07-15 17:42:17","Twitter for Android",140,"RT @BBCOne: Congratulations France! ?

Thoroughly deserved.

That’s our #WorldCup coverage over and out! It’s been a pleasure. We’re lookin…","Congratulations France Thoroughly deserved That our coverage over and out It been pleasure We re lookin",0,188,"WorldCup","BBC One","BBCOne","Lou","Manchester ",153,1004
"158434",1013110224805384192,"en","2018-06-30 17:21:14","Twitter for iPhone",131,"RT @FIFAWorldCup: The teams have arrived for #URUPOR! 

Are you watching the game tonight? 
? TV listings ? https://t.co/xliHcxWvEO","The teams have arrived for Are you watching the game tonight TV listings",0,267,"URUPOR","FIFA World Cup ?","FIFAWorldCup","adam malecki","poland, warszawa",9084,7426
"248551",1016739600923070464,"en","2018-07-10 17:43:05","Twitter for Android",140,"RT @BelRedDevils: Line-up ! ??
? @equipedefrance ??

From where do you support us ? ?

? @RTBFsport / @sporza 

#REDTOGETHER 
#WorldCup 
#F…","Line up From where do you support us",0,1032,"REDTOGETHER,WorldCup","Belgian Red Devils,Equipe de France,RTBF Sport,sporza","BelRedDevils,equipedefrance,RTBFsport,sporza","Alí BM","Earth",1490,1525
"154807",1013201837799796736,"en","2018-06-30 23:25:17","Twitter for Android",140,"RT @Squawka: Lucas Torreira's #WorldCup game by numbers vs. #POR: 

100% aerials won
84% pass accuracy
44 touches
4 clearances
4 blocks
2 c…","Lucas Torreiras game by numbers vs aerials won pass accuracy touches clearances blocks",0,1195,"WorldCup,POR","Squawka Football","Squawka","BGooner49","V?ng Tàu, Vi?t Nam",103,208
"185675",1013100790641127424,"en","2018-06-30 16:43:45","Twitter for Android",82,"RT @XboxQwik: Welp, Argentina completely fell apart in a 10 minute span. #WorldCup","Welp Argentina completely fell apart in minute span",0,11,"WorldCup","Mike Ybarra","XboxQwik","Silver Arauz","Miami, FL",217,37
"465525",1018552330722074624,"en","2018-07-15 17:46:14","Twitter for iPhone",81,"RT @FIFAWorldCup: So, um, who else is missing the #WorldCup already? ??

????????","So um who else is missing the already",0,9651,"WorldCup","FIFA World Cup","FIFAWorldCup","Johan","Too close to Oakland :( ",1330,226
"58617",1013528846983786496,"en","2018-07-01 21:04:42","Twitter for Android",140,"RT @UEFAcomPaoloM: #Croatia have often great teams but usually destroy everything with one poor game. What if their only poor game of the t…","have often great teams but usually destroy everything with one poor game What if their only poor game of the",0,10,"Croatia","Paolo Menicucci","UEFAcomPaoloM","liberinho","Purwokerto Utara, Indonesia",656,2626
"224228",1012857741491175424,"en","2018-06-30 00:37:58","Twitter for Android",139,"RT @telesurenglish: #Brazil | While Brazilians are watching the #WorldCup, the Chamber of Deputies have sold their oil reserves to foreign…","While Brazilians are watching the the Chamber of Deputies have sold their oil reserves to foreign",0,19,"Brazil,WorldCup","teleSUR English","telesurenglish","#.$.&.?","Venezuela",316,586
"226453",1012854004513169408,"en","2018-06-30 00:23:07","Twitter for iPhone",140,"RT @FIFAWorldCup: Got a favourite tune? Tell us below, and your choice could be played in a #WorldCup stadium! #FIFAStadiumDJ ? ? https://t…","Got favourite tune Tell us below and your choice could be played in stadium",0,7389,"WorldCup,FIFAStadiumDJ","FIFA World Cup ?","FIFAWorldCup","FAKE LOVE Supremacist","United States ??",334,377
"243122",1016701174215528448,"en","2018-07-10 15:10:23","Twitter for iPhone",140,"RT @WCGoalz: We are giving away a World Cup shirt of your choice if Lukaku or scores first in the #WorldCup? ? semi-final between #FRA? ? a…","We are giving away World Cup shirt of your choice if Lukaku or scores first in the semi final between",0,550,"WorldCup,FRA","World Cup 2018","WCGoalz","Farhan Khan","Karachi, Pakistan",56,464
"101649",1014270733407670272,"en","2018-07-03 22:12:41","Twitter for Android",140,"RT @standardsport: This is how you celebrate #ENG's first ever penalty shootout victory at a #WorldCup.

Bravo, @BoxparkCroydon. https://t.…","This is how you celebrate first ever penalty shootout victory at Bravo",0,1030,"ENG,WorldCup","Standard Sport,BoxparkCroydon","standardsport,BoxparkCroydon","Vincent Romain","Bordeaux/Pau",743,1213
"151631",1013205600191287296,"en","2018-06-30 23:40:14","Twitter Web Client",137,"RT @News24: Cavani gets the better of Ronaldo as Portugal exit #WorldCup | @Sport24news 

https://t.co/HiLOvPc92G https://t.co/QVHKASceet","Cavani gets the better of Ronaldo as Portugal exit",0,62,"WorldCup","News24,Sport24News","News24,Sport24news","SALIE SADIKI","Gauteng",711,592
"373358",1018559024294490112,"en","2018-07-15 18:12:49","Twitter Web Client",140,"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…","Dear France Congratulations on winning the of your team is African cut out the racism and xenophobi",0,21833,"WorldCup","Khaled Beydoun","KhaledBeydoun","Fakhra Shah","San Francisco, CA",124,573
"443984",1018553617433821184,"en","2018-07-15 17:51:20","Facebook",238,"Retweeted Khaled Beydoun (@KhaledBeydoun):

Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobia.  

50% of your team are Muslims, cut out the... https://t.co/rXaF6T4jKp","Retweeted Khaled Beydoun Dear France Congratulations on winning the of your team is African cut out the racism and xenophobia of your team are Muslims cut out the",0,0,"WorldCup","Khaled Beydoun","KhaledBeydoun","#2019Change","Tangerang, Banten",693,614
"234798",1016708582455332864,"en","2018-07-10 15:39:50","Twitter for Android",140,"RT @BBCAfrica: #FRABEL France - Belgium has been billed as the ""derby between pals"". Belgium has made their ? fire-power? clear this time a…","France Belgium has been billed as the derby between pals Belgium has made their fire power clear this time",0,6,"FRABEL","BBC News Africa","BBCAfrica","Hon Shogbamu Idowu","Lagos, Nigeria",629,300
"93483",1014272964605423616,"en","2018-07-03 22:21:33","Twitter for iPhone",110,"RT @CelticFC: ?? Congratulations to Mika and Sweden ??

#WorldCup Quarter-Finalists!!! https://t.co/zcvyEmaRbr","Congratulations to Mika and Sweden Quarter Finalists",0,455,"WorldCup","Celtic Football Club","CelticFC","Jamie Bredin","Glasgow ",124,579
"164056",1013108068274434048,"en","2018-06-30 17:12:40","Twitter for Android",140,"RT @Football__Tweet: Cristiano Ronaldo's biggest fan ending Lionel Messi's World Cup dream.

#WorldCup #FRA #ARG #FRAARG https://t.co/xc9Ad…","Cristiano Ronaldos biggest fan ending Lionel Messis World Cup dream",0,3038,"WorldCup,FRA,ARG,FRAARG","?? vs. ?? Football Tweet","Football__Tweet","Muhd Zaim","On Earth",381,316
"437741",1018553995667918848,"en","2018-07-15 17:52:51","Twitter for Android",129,"RT @FIFAWorldCup: #FRA are the raining/reigning #WorldCup champions! 

Sorry/not sorry about that pun. ?? https://t.co/FAWosoP8lX","are the raining reigning champions Sorry not sorry about that pun",0,7198,"FRA,WorldCup","FIFA World Cup","FIFAWorldCup","Euphoria ??","Paris, France",905,570
"95458",1014272452996861952,"en","2018-07-03 22:19:31","Twitter for Android",140,"RT @FCBarcelona: ? Seven from Barça into the quarter finals of the #WorldCup. Here's a summary of who is playing who ?
?? #BarçaWorldCup ht…","Seven from Bar into the quarter finals of the Heres summary of who is playing who ht",0,263,"WorldCup,BarçaWorldCup","FC Barcelona","FCBarcelona","samuel sz","Manaus, Amazonas",536,193
"432138",1018554358785552384,"en","2018-07-15 17:54:17","Twitter for iPhone",140,"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…","Dear France Congratulations on winning the of your team is African cut out the racism and xenophobi",0,36994,"WorldCup","Khaled Beydoun","KhaledBeydoun","HB","Long Island",127,162
"293299",1016817604814569472,"en","2018-07-10 22:53:03","Twitter for iPhone",90,"RT @BBCMOTD: Can't.
Stop.
Watching.

???

#worldcup #bbcworldcup 

https://t.co/BiM3uezxme","Can Stop Watching",0,594,"worldcup,bbcworldcup","Match of the Day","BBCMOTD","Harrison Reynolds???????","Morecambe, England",795,2584
"180570",1013102324737191936,"en","2018-06-30 16:49:51","Twitter for Android",139,"RT @OptaJoe: 2 - Kylian Mbappe is the first teenager to score at least twice in a World Cup match since Pele vs Sweden in 1958. Boss. #FRA…","Kylian Mbappe is the first teenager to score at least twice in World Cup match since Pele vs Sweden in Boss",0,3215,"FRA","OptaJoe","OptaJoe","sanjay","chennai",283,164
"156590",1013111002559377408,"en","2018-06-30 17:24:20","Twitter for Android",108,"RT @City_Watch: Bernardo Silva start for #POR against #URU at the #WorldCup tonight. https://t.co/GeSMnjN9yA","Bernardo Silva start for against at the tonight",0,21,"POR,URU,WorldCup","City Watch","City_Watch","inSANÈ","Earth ",3033,4302
"437637",1018554002852732928,"en","2018-07-15 17:52:52","Twitter for iPhone",81,"RT @FIFAWorldCup: So, um, who else is missing the #WorldCup already? ??

????????","So um who else is missing the already",0,9159,"WorldCup","FIFA World Cup","FIFAWorldCup","andres leiva","valparaiso",598,941
"55328",1013529927415672832,"en","2018-07-01 21:08:59","Twitter Web Client",140,"RT @HNS_CFF: 3? penalties saved
? #CRO goalkeeper @SubasicDanijel 
? Hero of the day
#BeProud #FlamingPride #Family #CRODEN #WorldCup #Vatr…","penalties saved goalkeeper Hero of the day",0,315,"CRO,BeProud,FlamingPride,Family,CRODEN,WorldCup","HNS | CFF,Danijel&Subasic","HNS_CFF,SubasicDanijel","????? ?? ???? ??????? ??? ?????","Hashemite Kingdom of Jordan",209,562
"453952",1018552995825487872,"en","2018-07-15 17:48:52","Twitter for iPhone",140,"RT @ajplus: France just won the #WorldCup 

19 of its team's 23 players are immigrants or the children of immigrants 
?????????? https://t.…","France just won the of its teams players are immigrants or the children of immigrants",0,13985,"WorldCup","AJ+","ajplus","ranwa","Amman, Jordan",375,123
"42019",1013537278780739584,"en","2018-07-01 21:38:12","Twitter for iPhone",140,"RT @Squawka: All five of the unsuccessful penalties were saved by the goalkeepers.

The first time in the history of the #WorldCup that the…","All five of the unsuccessful penalties were saved by the goalkeepers The first time in the history of the that the",0,173,"WorldCup","Squawka Football","Squawka","Lakeside Muller","Where the money dey",287,293
"399700",1018556640952487936,"en","2018-07-15 18:03:21","Twitter for Android",140,"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…","Dear France Congratulations on winning the of your team is African cut out the racism and xenophobi",0,27180,"WorldCup","Khaled Beydoun","KhaledBeydoun","??•","HOME~ (Avengers compound)",229,247
"465953",1018552306990604288,"en","2018-07-15 17:46:08","Twitter for Android",140,"RT @HNS_CFF: ?? #CRO captain @lukamodric10 is the best player of the 2018 @FIFAWorldCup in Russia!
? Congratulations to the #WorldCup Golde…","captain is the best player of the in Russia Congratulations to the Golde",0,10063,"CRO,WorldCup","HNS | CFF,Luka Modri?,FIFA World Cup","HNS_CFF,lukamodric10,FIFAWorldCup","Bejoy Edison","Kochi,Kerala,India",122,48
"518074",1018633666979774464,"en","2018-07-15 23:09:26","Twitter for iPhone",98,"RT @NBCSportsSoccer: SO. MANY. PEOPLE. 

(?: @CarineGalli) 
#FRA #WorldCup https://t.co/mn4IZkhrQZ","SO MANY PEOPLE",0,162,"FRA,WorldCup","NBC Sports Soccer,Carine Galli","NBCSportsSoccer,CarineGalli","MP Minnium","Santa Monica, CA",40,39
"142757",1013217245583978496,"en","2018-07-01 00:26:30","TweetCaster for Android",139,"RT @Squawka: #SquawkaScout: Lucas Torreira ??

The only midfielder in the #URU squad yet to commit a foul at the 2018 #WorldCup

Tenacious…","Lucas Torreira The only midfielder in the squad yet to commit foul at the Tenacious",0,113,"SquawkaScout,URU,WorldCup","Squawka Football","Squawka","#ARG","Johan Cruijff ArenA",382,43
"14137",1013569040365838336,"en","2018-07-01 23:44:25","Twitter for iPhone",139,"RT @Sporf: ??????? @England's route to #WorldCup Final:

Round of 16:
?? Colombia

Quarter-Finals
??Switzerland or ??Sweden 

Semi-Finals:…","route to Final Round of Colombia Quarter Finals Switzerland or Sweden Semi Finals",0,564,"WorldCup","SPORF,England","Sporf,England","Christian ??","New Jersey",143,79
"128839",1013239832972124160,"en","2018-07-01 01:56:15","Twitter for iPhone",140,"RT @FIFAWorldCup: ? @BenPavard28 ? 

What a way to score your first goal for your country @Hyundai_Global #WorldCupGOT

? TV listings ? htt…","What way to score your first goal for your country TV listings htt",0,1516,"WorldCupGOT","FIFA World Cup ?,Benjamin Pavard 21,Hyundai Worldwide","FIFAWorldCup,BenPavard28,Hyundai_Global","FAIZ","kuala lumpur",216,391
"65214",1013527169618804736,"en","2018-07-01 20:58:02","Twitter for iPhone",139,"RT @FCBarcelona: ?? @ivanrakitic scores the winning penalty to send @HNS_CFF into the #WorldCup quarter-finals, where they'll face Russia!…","scores the winning penalty to send into the quarter finals where they will face Russia",0,1055,"WorldCup","FC Barcelona,Ivan Rakitic,HNS | CFF","FCBarcelona,ivanrakitic,HNS_CFF","Devi?","Camp Nou, barca",929,786
"214150",1013094192376045568,"en","2018-06-30 16:17:32","Twitter for iPhone",120,"RT @paytonsun: This shot was unreal! I’ve watched over and over and over. #WorldCup #FRA #FRAARG https://t.co/psczg0A3FB","This shot was unreal ve watched over and over and over",0,1628,"WorldCup,FRA,FRAARG","Jarrett Payton","paytonsun","J","UC Santa Barbara",276,162
